Date,Sale_ID,Offer_ID,Offer_description,Product_ID,Product_category,Quantity_sold,Sales,Cost_Price,Profit,Customer_ID,Region,Day_of_the_week,Season
06/16/2023,1747,5002,10% off,P031,Furniture,4,518.44,485.44,33,C385,South,Monday,Winter
10/27/2023,1748,5002,10% off,P056,Clothing,4,1491.36,1222.76,268.6,C951,West,Tuesday,Winter
07/11/23,1749,5003,30% off,P093,Clothing,6,2162.64,1881.3,281.34,C999,East,Tuesday,Autumn
03/07/23,1750,5000,Free Shipping,P008,Groceries,3,847.71,588.3,259.41,C114,West,Thursday,Winter
03/29/2023,1751,5005,20% off,P038,Toys,3,938.37,793.05,145.32,C809,South,Friday,Summer
02/14/2023,1752,5000,Free Shipping,P063,Clothing,10,573.4,225.6,347.8,C485,West,Wednesday,Spring
08/08/23,1753,5005,20% off,P042,Furniture,10,2367.8,1963,404.8,C228,South,Friday,Spring
08/02/23,1754,5002,10% off,P061,Toys,1,348.11,294.28,53.83,C436,West,Thursday,Spring
08/20/2023,1755,5005,20% off,P011,Toys,1,384.59,307.87,76.72,C710,West,Tuesday,Summer
07/03/23,1756,5005,20% off,P083,Electronics,1,480.45,408.36,72.09,C492,East,Tuesday,Winter
10/20/2023,1757,5002,10% off,P059,Furniture,3,1443.06,1434.63,8.43,C896,West,Tuesday,Autumn
11/17/2023,1758,5002,10% off,P081,Electronics,7,753.76,741.51,12.25,C915,East,Friday,Spring
06/01/23,1759,5001,Buy 1 Get 1,P090,Toys,9,3754.53,2945.34,809.19,C590,South,Sunday,Spring
11/14/2023,1760,5002,10% off,P066,Groceries,1,222.09,129.31,92.78,C114,West,Wednesday,Winter
11/13/2023,1761,5001,Buy 1 Get 1,P047,Clothing,9,1197.36,355.77,841.59,C722,North,Friday,Summer
03/12/23,1762,5005,20% off,P070,Electronics,8,1546.72,1458.4,88.32,C756,South,Sunday,Summer
06/14/2023,1763,5001,Buy 1 Get 1,P065,Furniture,5,1372.5,1240.4,132.1,C056,North,Wednesday,Autumn
08/20/2023,1764,5000,Free Shipping,P068,Electronics,8,1448.08,1196.72,251.36,C727,East,Thursday,Autumn
12/11/23,1765,5005,20% off,P059,Electronics,2,915.72,806.96,108.76,C401,South,Wednesday,Spring
02/25/2023,1766,5001,Buy 1 Get 1,P015,Clothing,8,1791.68,1300.32,491.36,C155,South,Friday,Spring
05/31/2023,1767,5000,Free Shipping,P017,Furniture,6,2333.4,2165.46,167.94,C431,West,Saturday,Spring
05/30/2023,1768,5002,10% off,P003,Clothing,9,2031.39,1913.76,117.63,C661,East,Thursday,Autumn
12/02/23,1769,5003,30% off,P076,Toys,9,1504.71,888.84,615.87,C456,West,Wednesday,Summer
06/06/23,1770,5001,Buy 1 Get 1,P030,Furniture,6,911.34,593.4,317.94,C995,East,Sunday,Spring
03/17/2023,1771,5001,Buy 1 Get 1,P059,Clothing,10,3690.1,3574.3,115.8,C947,South,Saturday,Autumn
04/04/23,1772,5005,20% off,P021,Clothing,2,628.76,575.96,52.8,C043,East,Friday,Summer
08/14/2023,1773,5001,Buy 1 Get 1,P024,Clothing,9,4776.3,4336.47,439.83,C725,North,Saturday,Autumn
06/26/2023,1774,5001,Buy 1 Get 1,P058,Toys,3,1381.23,1214.82,166.41,C547,East,Monday,Spring
07/27/2023,1775,5005,20% off,P059,Groceries,3,284.85,93.81,191.04,C005,East,Saturday,Autumn
08/31/2023,1776,5000,Free Shipping,P086,Clothing,10,5367.5,4761.9,605.6,C747,West,Wednesday,Spring
09/03/23,1777,5005,20% off,P087,Toys,2,999.88,822.8,177.08,C316,North,Thursday,Summer
08/17/2023,1778,5002,10% off,P042,Electronics,10,1437.5,1217.6,219.9,C657,South,Friday,Summer
05/23/2023,1779,5002,10% off,P011,Toys,8,2808.56,2475.04,333.52,C694,North,Friday,Winter
04/10/23,1780,5001,Buy 1 Get 1,P078,Toys,9,4604.67,3793.77,810.9,C967,North,Saturday,Autumn
07/23/2023,1781,5003,30% off,P048,Furniture,6,1245.78,1099.08,146.7,C013,East,Wednesday,Autumn
06/07/23,1782,5000,Free Shipping,P012,Clothing,8,3365.36,3139.68,225.68,C760,West,Sunday,Winter
05/28/2023,1783,5003,30% off,P094,Furniture,3,1368.09,1239.24,128.85,C856,North,Tuesday,Summer
06/05/23,1784,5000,Free Shipping,P043,Electronics,10,3475.6,3371,104.6,C775,West,Monday,Spring
07/29/2023,1785,5003,30% off,P023,Toys,8,2891.36,2525.52,365.84,C728,South,Tuesday,Summer
07/15/2023,1786,5000,Free Shipping,P063,Electronics,5,1575.35,1487.2,88.15,C855,East,Thursday,Winter
04/25/2023,1787,5002,10% off,P020,Groceries,5,2287.45,1855.35,432.1,C979,West,Monday,Autumn
08/02/23,1788,5003,30% off,P089,Clothing,1,126.68,116.2,10.48,C123,East,Thursday,Spring
11/03/23,1789,5000,Free Shipping,P062,Toys,7,602.98,151.06,451.92,C890,East,Saturday,Winter
12/22/2023,1790,5001,Buy 1 Get 1,P066,Toys,1,362.6,307.48,55.12,C866,East,Tuesday,Spring
03/16/2023,1791,5003,30% off,P089,Clothing,6,980.1,741.9,238.2,C168,North,Wednesday,Autumn
08/03/23,1792,5002,10% off,P038,Groceries,9,3163.23,2711.61,451.62,C655,North,Friday,Summer
11/18/2023,1793,5002,10% off,P077,Clothing,9,4576.68,4446.09,130.59,C331,East,Sunday,Autumn
05/19/2023,1794,5002,10% off,P069,Toys,6,2349.9,2103.72,246.18,C844,South,Monday,Summer
09/23/2023,1795,5001,Buy 1 Get 1,P100,Furniture,7,2043.02,1538.74,504.28,C349,South,Monday,Summer
03/21/2023,1796,5005,20% off,P025,Toys,10,4484.2,3492.9,991.3,C707,North,Thursday,Winter
02/09/23,1797,5005,20% off,P003,Furniture,6,505.32,437.46,67.86,C320,East,Tuesday,Winter
11/02/23,1798,5001,Buy 1 Get 1,P023,Groceries,1,423.19,364.93,58.26,C763,North,Tuesday,Summer
12/22/2023,1799,5005,20% off,P040,Clothing,4,612.8,577.36,35.44,C134,North,Thursday,Spring
02/09/23,1800,5003,30% off,P097,Furniture,1,141.49,51.97,89.52,C202,North,Monday,Spring
08/29/2023,1801,5001,Buy 1 Get 1,P006,Electronics,5,685.1,520.05,165.05,C684,North,Sunday,Spring
03/05/23,1802,5005,20% off,P076,Clothing,3,471.6,363.18,108.42,C687,East,Monday,Spring
03/16/2023,1803,5000,Free Shipping,P045,Groceries,3,289.23,132.06,157.17,C876,South,Friday,Spring
02/20/2023,1804,5002,10% off,P068,Clothing,4,493.48,172.52,320.96,C988,East,Tuesday,Spring
02/20/2023,1805,5000,Free Shipping,P091,Furniture,6,1073.88,747.12,326.76,C715,South,Thursday,Spring
04/03/23,1806,5003,30% off,P055,Clothing,9,4560.12,3971.16,588.96,C234,West,Monday,Autumn
03/05/23,1807,5002,10% off,P067,Clothing,8,2434.08,2169.2,264.88,C781,East,Saturday,Autumn
10/13/2023,1808,5002,10% off,P042,Furniture,2,480.9,346.34,134.56,C395,East,Thursday,Autumn
12/18/2023,1809,5005,20% off,P071,Furniture,5,2818.25,2485.65,332.6,C876,West,Tuesday,Spring
09/01/23,1810,5005,20% off,P002,Furniture,2,713.28,566.62,146.66,C406,West,Friday,Spring
03/03/23,1811,5003,30% off,P052,Toys,2,489.8,475.9,13.9,C760,South,Monday,Autumn
04/12/23,1812,5005,20% off,P077,Furniture,2,762.66,571.06,191.6,C239,West,Saturday,Winter
05/23/2023,1813,5000,Free Shipping,P035,Furniture,6,991.26,575.4,415.86,C488,West,Thursday,Autumn
03/17/2023,1814,5002,10% off,P016,Groceries,8,1300.08,867.68,432.4,C510,South,Saturday,Summer
01/16/2023,1815,5002,10% off,P009,Furniture,1,102.96,57.37,45.59,C996,South,Thursday,Autumn
03/20/2023,1816,5000,Free Shipping,P080,Electronics,2,831.86,761.04,70.82,C677,West,Sunday,Winter
04/14/2023,1817,5003,30% off,P063,Toys,5,2077.8,1679.05,398.75,C556,East,Sunday,Spring
01/17/2023,1818,5002,10% off,P050,Furniture,6,2931.3,2785.92,145.38,C874,West,Thursday,Winter
01/19/2023,1819,5005,20% off,P072,Groceries,3,665.25,616.98,48.27,C504,West,Tuesday,Autumn
07/19/2023,1820,5002,10% off,P073,Furniture,9,5301.81,4466.88,834.93,C702,West,Thursday,Summer
09/17/2023,1821,5003,30% off,P034,Furniture,10,3589.4,2745.8,843.6,C995,West,Friday,Autumn
05/26/2023,1822,5002,10% off,P004,Toys,1,328,265.27,62.73,C132,East,Wednesday,Spring
11/17/2023,1823,5003,30% off,P013,Furniture,6,776.64,322.02,454.62,C366,West,Wednesday,Spring
12/05/23,1824,5005,20% off,P031,Groceries,10,1553.6,725.8,827.8,C087,North,Sunday,Autumn
02/28/2023,1825,5005,20% off,P003,Toys,6,2786.16,2359.14,427.02,C039,West,Saturday,Winter
10/18/2023,1826,5003,30% off,P035,Electronics,8,469.84,221.76,248.08,C603,North,Wednesday,Winter
10/20/2023,1827,5001,Buy 1 Get 1,P074,Electronics,8,1404.64,1111.44,293.2,C103,South,Wednesday,Winter
09/15/2023,1828,5005,20% off,P079,Groceries,6,880.2,317.64,562.56,C993,West,Tuesday,Winter
11/22/2023,1829,5000,Free Shipping,P028,Groceries,5,1563.05,1406.8,156.25,C049,East,Friday,Winter
04/26/2023,1830,5002,10% off,P092,Toys,2,499.58,409.04,90.54,C607,East,Wednesday,Spring
10/18/2023,1831,5003,30% off,P055,Clothing,6,2138.04,1825.74,312.3,C815,North,Saturday,Autumn
09/16/2023,1832,5003,30% off,P085,Toys,6,3064.2,2763,301.2,C205,West,Thursday,Autumn
11/16/2023,1833,5003,30% off,P086,Toys,3,1744.35,1488.48,255.87,C903,North,Saturday,Summer
10/23/2023,1834,5005,20% off,P085,Furniture,5,1026.5,560.85,465.65,C960,West,Friday,Spring
09/25/2023,1835,5001,Buy 1 Get 1,P060,Clothing,4,595.8,268.08,327.72,C155,East,Sunday,Winter
07/30/2023,1836,5002,10% off,P082,Clothing,7,1991.01,1375.57,615.44,C274,East,Saturday,Summer
05/12/23,1837,5005,20% off,P052,Clothing,2,1032.28,870.7,161.58,C154,South,Monday,Summer
06/08/23,1838,5003,30% off,P072,Furniture,7,2997.89,2779.77,218.12,C663,North,Tuesday,Summer
05/20/2023,1839,5002,10% off,P034,Groceries,9,814.95,446.85,368.1,C181,North,Saturday,Winter
01/11/23,1840,5002,10% off,P041,Toys,5,824.15,475.15,349,C888,North,Thursday,Autumn
12/10/23,1841,5003,30% off,P093,Clothing,4,1108.72,718.36,390.36,C115,North,Friday,Autumn
09/12/23,1842,5005,20% off,P077,Electronics,6,2439.06,1944.48,494.58,C338,West,Sunday,Summer
08/05/23,1843,5005,20% off,P014,Clothing,4,645.12,299.76,345.36,C994,East,Thursday,Winter
05/11/23,1844,5002,10% off,P063,Toys,6,3068.22,2772.9,295.32,C717,North,Wednesday,Winter
09/01/23,1845,5001,Buy 1 Get 1,P019,Groceries,8,3070.24,2456.48,613.76,C733,East,Sunday,Autumn
01/11/23,1846,5002,10% off,P095,Electronics,4,585.68,382.68,203,C260,West,Wednesday,Autumn
12/17/2023,1847,5000,Free Shipping,P031,Furniture,7,1545.81,1437.38,108.43,C009,West,Wednesday,Autumn
02/16/2023,1848,5001,Buy 1 Get 1,P027,Clothing,8,1582.72,1520.72,62,C647,East,Sunday,Winter
01/18/2023,1849,5002,10% off,P100,Furniture,8,296.24,181.2,115.04,C755,West,Sunday,Autumn
08/05/23,1850,5005,20% off,P090,Groceries,9,4835.97,4337.37,498.6,C068,East,Thursday,Autumn
08/21/2023,1851,5002,10% off,P083,Clothing,8,4216.56,3866,350.56,C811,South,Monday,Winter
04/13/2023,1852,5001,Buy 1 Get 1,P074,Electronics,2,427.8,325.58,102.22,C162,South,Friday,Summer
11/01/23,1853,5001,Buy 1 Get 1,P058,Furniture,3,710.46,676.08,34.38,C267,South,Saturday,Autumn
05/25/2023,1854,5002,10% off,P054,Groceries,3,1039.17,972,67.17,C403,West,Sunday,Summer
01/11/23,1855,5000,Free Shipping,P083,Toys,4,1515.88,1254.4,261.48,C929,North,Thursday,Summer
05/15/2023,1856,5002,10% off,P052,Toys,7,640.92,591.43,49.49,C615,East,Tuesday,Spring
07/08/23,1857,5000,Free Shipping,P016,Electronics,9,3951.81,3533.13,418.68,C446,West,Sunday,Winter
03/02/23,1858,5005,20% off,P025,Groceries,5,689.95,192.5,497.45,C765,West,Thursday,Summer
08/09/23,1859,5000,Free Shipping,P028,Groceries,4,432.48,153.24,279.24,C429,South,Thursday,Summer
01/15/2023,1860,5001,Buy 1 Get 1,P031,Toys,8,4133.44,3936,197.44,C930,South,Wednesday,Winter
02/13/2023,1861,5003,30% off,P018,Groceries,7,649.04,557.9,91.14,C704,South,Saturday,Winter
12/29/2023,1862,5000,Free Shipping,P033,Electronics,2,339.2,317.2,22,C571,North,Monday,Autumn
05/01/23,1863,5001,Buy 1 Get 1,P078,Toys,1,356.33,349.16,7.17,C006,East,Friday,Winter
06/04/23,1864,5001,Buy 1 Get 1,P017,Toys,1,359.29,259.62,99.67,C595,South,Wednesday,Summer
09/15/2023,1865,5001,Buy 1 Get 1,P060,Clothing,2,941.52,817.7,123.82,C325,West,Tuesday,Autumn
03/01/23,1866,5002,10% off,P017,Furniture,5,1114.15,800.3,313.85,C766,East,Thursday,Autumn
05/15/2023,1867,5001,Buy 1 Get 1,P067,Groceries,7,2180.01,1877.75,302.26,C915,South,Wednesday,Winter
03/19/2023,1868,5003,30% off,P007,Clothing,3,488.46,222.15,266.31,C056,South,Tuesday,Spring
08/29/2023,1869,5005,20% off,P091,Furniture,7,1754.62,1612.73,141.89,C119,West,Monday,Winter
07/02/23,1870,5003,30% off,P059,Furniture,2,464.4,380.4,84,C867,South,Monday,Autumn
02/17/2023,1871,5001,Buy 1 Get 1,P024,Clothing,9,4402.08,3739.41,662.67,C843,East,Friday,Summer
10/26/2023,1872,5000,Free Shipping,P099,Toys,3,1167.15,1160.88,6.27,C427,North,Tuesday,Winter
12/13/2023,1873,5001,Buy 1 Get 1,P004,Groceries,2,525.14,427.84,97.3,C404,East,Friday,Spring
06/15/2023,1874,5002,10% off,P011,Furniture,8,368.96,155.2,213.76,C465,East,Friday,Spring
06/18/2023,1875,5000,Free Shipping,P058,Groceries,10,3971.1,3825.4,145.7,C133,South,Sunday,Spring
11/26/2023,1876,5001,Buy 1 Get 1,P008,Electronics,9,2651.4,2450.7,200.7,C975,West,Monday,Winter
05/11/23,1877,5005,20% off,P099,Furniture,2,81.64,31.88,49.76,C022,South,Tuesday,Winter
07/26/2023,1878,5005,20% off,P016,Groceries,8,4548.24,3905.44,642.8,C821,West,Saturday,Autumn
12/17/2023,1879,5005,20% off,P046,Electronics,6,3176.94,2881.14,295.8,C525,South,Thursday,Winter
07/18/2023,1880,5001,Buy 1 Get 1,P073,Toys,7,833.14,446.39,386.75,C093,West,Sunday,Autumn
11/11/23,1881,5003,30% off,P081,Furniture,2,634.46,465.28,169.18,C042,East,Thursday,Summer
11/28/2023,1882,5003,30% off,P068,Toys,2,214.8,116.12,98.68,C298,West,Thursday,Spring
09/02/23,1883,5005,20% off,P017,Groceries,4,466.64,334.08,132.56,C536,West,Wednesday,Spring
10/10/23,1884,5002,10% off,P066,Electronics,9,3774.87,3341.7,433.17,C436,West,Monday,Winter
12/05/23,1885,5001,Buy 1 Get 1,P046,Groceries,10,2342.4,1941.9,400.5,C084,North,Monday,Winter
04/02/23,1886,5003,30% off,P006,Electronics,7,2196.95,1645.91,551.04,C898,East,Wednesday,Winter
12/10/23,1887,5000,Free Shipping,P034,Groceries,3,1628.1,1341.36,286.74,C217,South,Monday,Autumn
12/11/23,1888,5003,30% off,P069,Electronics,1,427.81,395.58,32.23,C405,North,Monday,Summer
12/02/23,1889,5003,30% off,P089,Furniture,10,3915.1,3471.9,443.2,C744,West,Wednesday,Autumn
12/20/2023,1890,5001,Buy 1 Get 1,P012,Clothing,3,657.12,404.37,252.75,C015,South,Monday,Spring
12/23/2023,1891,5002,10% off,P027,Furniture,3,357.3,86.49,270.81,C666,South,Thursday,Summer
02/14/2023,1892,5003,30% off,P019,Furniture,7,2101.4,1652.84,448.56,C023,North,Tuesday,Summer
12/26/2023,1893,5003,30% off,P061,Electronics,8,3381.6,2664.64,716.96,C600,South,Tuesday,Autumn
10/19/2023,1894,5002,10% off,P043,Electronics,2,767.5,643.94,123.56,C646,West,Thursday,Winter
10/24/2023,1895,5000,Free Shipping,P038,Electronics,8,759.84,341.28,418.56,C410,West,Friday,Winter
04/29/2023,1896,5000,Free Shipping,P003,Furniture,10,1575.9,835.8,740.1,C324,North,Wednesday,Winter
08/31/2023,1897,5003,30% off,P080,Groceries,8,2634.64,2087.92,546.72,C715,West,Monday,Summer
05/28/2023,1898,5003,30% off,P045,Furniture,4,159.24,121.68,37.56,C520,South,Friday,Autumn
11/05/23,1899,5005,20% off,P038,Furniture,7,2583.98,2527,56.98,C854,East,Sunday,Winter
03/24/2023,1900,5005,20% off,P037,Electronics,8,376.96,359.36,17.6,C133,South,Tuesday,Summer
11/07/23,1901,5002,10% off,P054,Furniture,5,2763.5,2393.45,370.05,C241,South,Friday,Spring
01/10/23,1902,5001,Buy 1 Get 1,P046,Clothing,3,640.35,549.27,91.08,C848,North,Sunday,Spring
06/22/2023,1903,5002,10% off,P080,Clothing,2,518.08,362.7,155.38,C576,South,Thursday,Autumn
06/24/2023,1904,5002,10% off,P099,Toys,5,1767,1670.35,96.65,C918,South,Sunday,Spring
12/28/2023,1905,5003,30% off,P059,Electronics,2,212.1,190.62,21.48,C801,North,Sunday,Spring
09/17/2023,1906,5005,20% off,P081,Electronics,4,1640.88,1334.2,306.68,C933,East,Tuesday,Autumn
12/29/2023,1907,5000,Free Shipping,P064,Electronics,3,428.82,419.61,9.21,C663,East,Wednesday,Summer
03/04/23,1908,5003,30% off,P054,Electronics,4,588.32,201.04,387.28,C855,West,Wednesday,Autumn
09/16/2023,1909,5002,10% off,P035,Groceries,7,1623.44,1083.39,540.05,C370,South,Tuesday,Winter
04/27/2023,1910,5003,30% off,P053,Furniture,8,2839.2,2528.72,310.48,C975,East,Monday,Winter
03/16/2023,1911,5000,Free Shipping,P009,Electronics,6,742.86,664.74,78.12,C323,West,Sunday,Summer
08/11/23,1912,5003,30% off,P098,Electronics,3,1167.15,934.08,233.07,C925,North,Saturday,Autumn
08/03/23,1913,5000,Free Shipping,P039,Groceries,6,2274.06,1953.06,321,C009,East,Friday,Summer
12/25/2023,1914,5003,30% off,P083,Clothing,9,1146.96,275.04,871.92,C640,West,Saturday,Autumn
11/29/2023,1915,5005,20% off,P039,Electronics,1,431.36,401.37,29.99,C551,East,Thursday,Summer
09/24/2023,1916,5001,Buy 1 Get 1,P028,Electronics,9,4957.02,4411.71,545.31,C566,East,Friday,Autumn
11/22/2023,1917,5002,10% off,P004,Toys,10,3704.5,2953.9,750.6,C265,South,Sunday,Autumn
08/05/23,1918,5002,10% off,P094,Electronics,6,2842.56,2446.62,395.94,C266,East,Monday,Spring
11/30/2023,1919,5003,30% off,P039,Toys,1,107.26,72.77,34.49,C465,East,Tuesday,Summer
06/29/2023,1920,5001,Buy 1 Get 1,P086,Toys,3,1464,1394.28,69.72,C732,West,Friday,Summer
02/23/2023,1921,5000,Free Shipping,P075,Clothing,6,1416.84,1154.16,262.68,C466,North,Tuesday,Winter
07/30/2023,1922,5002,10% off,P008,Furniture,3,860.97,675.93,185.04,C488,South,Thursday,Spring
07/09/23,1923,5003,30% off,P076,Toys,9,4472.46,4248.99,223.47,C798,West,Sunday,Autumn
10/27/2023,1924,5003,30% off,P057,Furniture,7,630.63,486.78,143.85,C844,South,Tuesday,Summer
09/06/23,1925,5005,20% off,P091,Toys,9,4585.77,4001.31,584.46,C121,South,Thursday,Winter
01/17/2023,1926,5000,Free Shipping,P048,Electronics,10,2318.7,1500.9,817.8,C873,West,Monday,Spring
07/09/23,1927,5001,Buy 1 Get 1,P006,Toys,3,1550.61,1296.21,254.4,C121,East,Wednesday,Autumn
06/05/23,1928,5003,30% off,P004,Clothing,3,1458.72,1380.81,77.91,C803,West,Monday,Autumn
05/26/2023,1929,5005,20% off,P095,Furniture,1,426.56,379.97,46.59,C126,East,Monday,Spring
08/02/23,1930,5000,Free Shipping,P040,Toys,8,3965.6,3380.64,584.96,C922,East,Sunday,Winter
09/01/23,1931,5005,20% off,P098,Clothing,9,4107.78,3514.14,593.64,C652,West,Sunday,Winter
12/08/23,1932,5005,20% off,P094,Groceries,2,303.8,193.88,109.92,C820,West,Thursday,Summer
07/22/2023,1933,5000,Free Shipping,P006,Furniture,5,2931.45,2462.45,469,C662,North,Sunday,Summer
12/29/2023,1934,5000,Free Shipping,P081,Groceries,9,436.32,280.44,155.88,C661,North,Saturday,Spring
04/09/23,1935,5000,Free Shipping,P074,Electronics,10,1474.2,745.5,728.7,C535,South,Sunday,Winter
09/15/2023,1936,5002,10% off,P085,Toys,3,1298.55,1232.13,66.42,C986,North,Wednesday,Summer
05/06/23,1937,5003,30% off,P011,Toys,10,3421,2578.7,842.3,C329,West,Friday,Spring
09/09/23,1938,5001,Buy 1 Get 1,P056,Clothing,7,2966.25,2583.49,382.76,C025,East,Thursday,Autumn
02/16/2023,1939,5002,10% off,P070,Clothing,5,1753,1496.35,256.65,C148,South,Wednesday,Spring
03/20/2023,1940,5003,30% off,P087,Clothing,1,212.74,155.8,56.94,C630,East,Tuesday,Spring
01/30/2023,1941,5003,30% off,P013,Groceries,3,1305.03,1042.65,262.38,C423,East,Wednesday,Winter
03/03/23,1942,5005,20% off,P031,Toys,10,3981.3,3217.8,763.5,C243,West,Friday,Winter
02/28/2023,1943,5002,10% off,P041,Furniture,9,1216.17,795.96,420.21,C417,North,Thursday,Spring
07/28/2023,1944,5002,10% off,P035,Toys,10,399.9,145.7,254.2,C692,North,Tuesday,Summer
06/05/23,1945,5003,30% off,P058,Electronics,9,4186.44,3293.73,892.71,C209,South,Wednesday,Summer
05/06/23,1946,5003,30% off,P072,Furniture,1,99.35,58.6,40.75,C002,West,Sunday,Autumn
12/01/23,1947,5002,10% off,P008,Furniture,5,2116.15,2010.15,106,C613,East,Sunday,Winter
06/29/2023,1948,5000,Free Shipping,P066,Groceries,1,355.56,281.99,73.57,C166,North,Wednesday,Spring
07/22/2023,1949,5005,20% off,P093,Toys,5,1657.2,1559.15,98.05,C900,West,Tuesday,Autumn
12/16/2023,1950,5001,Buy 1 Get 1,P097,Furniture,5,1313.7,920.7,393,C252,East,Wednesday,Summer
08/24/2023,1951,5001,Buy 1 Get 1,P003,Clothing,1,283.09,281.57,1.52,C624,West,Monday,Spring
12/11/23,1952,5003,30% off,P072,Furniture,7,2711.73,2680.23,31.5,C552,North,Sunday,Spring
10/03/23,1953,5003,30% off,P087,Electronics,6,2378.76,2252.46,126.3,C996,West,Sunday,Autumn
07/18/2023,1954,5002,10% off,P016,Furniture,6,3101.34,2876.76,224.58,C959,South,Thursday,Spring
04/24/2023,1955,5001,Buy 1 Get 1,P088,Groceries,4,743.76,680.8,62.96,C093,East,Sunday,Summer
04/30/2023,1956,5001,Buy 1 Get 1,P005,Groceries,8,1980.32,1278,702.32,C927,South,Monday,Summer
11/23/2023,1957,5002,10% off,P036,Toys,9,4820.94,4483.8,337.14,C506,South,Friday,Summer
12/04/23,1958,5000,Free Shipping,P073,Clothing,2,604.62,459.64,144.98,C603,South,Saturday,Spring
03/07/23,1959,5000,Free Shipping,P030,Toys,5,2519.75,2221.2,298.55,C197,North,Saturday,Autumn
12/15/2023,1960,5003,30% off,P001,Furniture,1,243.7,201.85,41.85,C875,East,Thursday,Winter
05/21/2023,1961,5000,Free Shipping,P060,Furniture,6,2113.02,2105.1,7.92,C530,North,Saturday,Summer
01/25/2023,1962,5003,30% off,P069,Furniture,6,2098.74,1881.6,217.14,C006,West,Tuesday,Autumn
02/11/23,1963,5002,10% off,P095,Clothing,7,2865.59,2794.12,71.47,C981,North,Tuesday,Summer
03/26/2023,1964,5001,Buy 1 Get 1,P009,Electronics,1,346.84,298.22,48.62,C492,West,Sunday,Spring
10/31/2023,1965,5001,Buy 1 Get 1,P032,Electronics,8,2657.28,2597.92,59.36,C245,East,Sunday,Spring
06/20/2023,1966,5005,20% off,P010,Toys,10,3507.8,2941.9,565.9,C450,North,Saturday,Winter
10/24/2023,1967,5002,10% off,P008,Electronics,7,2418.29,1993.04,425.25,C321,North,Sunday,Summer
02/01/23,1968,5002,10% off,P039,Toys,7,2955.12,2390.29,564.83,C068,North,Saturday,Spring
10/14/2023,1969,5001,Buy 1 Get 1,P049,Furniture,2,449.78,284.42,165.36,C633,West,Tuesday,Spring
08/21/2023,1970,5003,30% off,P055,Toys,10,2627.8,2541.5,86.3,C104,East,Saturday,Spring
08/21/2023,1971,5001,Buy 1 Get 1,P076,Clothing,2,145.56,77.38,68.18,C106,North,Friday,Spring
10/31/2023,1972,5000,Free Shipping,P017,Toys,5,2328.3,1973,355.3,C364,West,Thursday,Winter
04/06/23,1973,5005,20% off,P006,Electronics,3,1345.89,1189.26,156.63,C320,West,Friday,Autumn
06/09/23,1974,5000,Free Shipping,P100,Clothing,3,723.9,677.1,46.8,C481,East,Friday,Autumn
05/30/2023,1975,5002,10% off,P067,Toys,3,644.34,512.43,131.91,C059,South,Friday,Spring
08/05/23,1976,5005,20% off,P026,Clothing,2,152.5,106.82,45.68,C350,South,Saturday,Winter
12/22/2023,1977,5000,Free Shipping,P089,Groceries,10,3769.6,3031.3,738.3,C580,East,Friday,Autumn
08/03/23,1978,5005,20% off,P014,Furniture,1,592.57,499.19,93.38,C508,South,Monday,Summer
12/21/2023,1979,5003,30% off,P080,Clothing,4,1470.24,1299.44,170.8,C493,East,Sunday,Winter
04/16/2023,1980,5005,20% off,P001,Groceries,1,400.51,321.73,78.78,C076,East,Monday,Spring
03/14/2023,1981,5003,30% off,P025,Toys,6,657.36,407.88,249.48,C045,North,Tuesday,Summer
05/26/2023,1982,5005,20% off,P034,Clothing,6,2763,2529,234,C868,South,Tuesday,Summer
01/12/23,1983,5001,Buy 1 Get 1,P013,Electronics,3,1048.23,870.66,177.57,C389,North,Wednesday,Summer
